transaction_id,customer_id,product_id,price,product_name_trans,category_trans,purchase_location,city,transaction_date,quantity,payment_method,discount,payment_status,customer_name_masked,email_masked,phone_masked,product_name_prod,category_prod,product_name_standardized,revenue,cost_ratio,total_cost,profit,profit_margin_pct,transaction_year,transaction_month,transaction_week,day_of_week,discount_rate
7378,1624,107,50000.0,Dining Table,Furniture,online,Chennai,2025-10-19,3,Cash,0.05,Successful,1c9bc5b7c9e985f2,284713a9aa0ffa7b,e1f2bb6e74a5a3f1,Dining Table,Furniture,Dining Table,149999.95,0.6,90000.0,59999.95000000001,39.99997999999334,2025,10,42,Sunday,3.3333333333333335e-07
7379,1352,106,80000.0,Sofa,Furniture,online,Chennai,2025-07-02,1,Cash,0.35,Successful,159f62510fa213ee,c7bdc0261899ace2,316d628fddbc7d40,Sofa,Furniture,Sofa,79999.65,0.6,48000.0,31999.649999999994,39.99973749885155,2025,7,27,Wednesday,4.375e-06
7380,1201,102,70000.0,Phone,Electronics,offline,Mumbai,2025-07-02,1,Card,0.05,Successful,014ca9511ac42005,88482c6534f856bc,d6bbda79597ab1e3,Phone,Electronics,Phone,69999.95,0.8,56000.0,13999.949999999997,19.999942857102038,2025,7,27,Wednesday,7.142857142857143e-07
7381,1744,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-07-17,5,Upi,0.4,Successful,9a0238ff6c641c81,4f25014a2fa0a583,04f6865e92674ffa,Shoes,Clothing,Shoes,39999.6,0.5,20000.0,19999.6,49.999499994999944,2025,7,29,Thursday,1e-05
7382,1738,104,8000.0,Shoes,Clothing,online,Bangalore,2025-10-14,5,Cash,0.15,Successful,da604c752277978d,fca23c6e7cc79ff7,746146f3af292e4b,Shoes,Clothing,Shoes,39999.85,0.5,20000.0,19999.85,49.99981249929687,2025,10,42,Tuesday,3.7499999999999997e-06
7383,1717,102,70000.0,Phone,Electronics,online,Hyderabad,2025-12-14,1,Netbanking,0.2,Successful,c3ca5662c7b59b7c,93cbba50de2daad2,81772aebccc3b515,Phone,Electronics,Phone,69999.8,0.8,56000.0,13999.800000000003,19.99977142791837,2025,12,50,Sunday,2.8571428571428573e-06
7384,1285,102,70000.0,Phone,Electronics,online,Mumbai,2025-07-04,1,Cash,0.35,Successful,dc67c496f86ce227,eb6850e77b4de887,55e064052f66f5ff,Phone,Electronics,Phone,69999.65,0.8,56000.0,13999.649999999994,19.999599997999983,2025,7,27,Friday,4.9999999999999996e-06
7385,1758,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-18,5,Netbanking,0.3,Successful,37de4649b4937ead,170b962a9c30ec09,10bbffdca243fa03,Refrigerator,Home Appliances,Refrigerator,324999.7,0.7,227500.0,97499.70000000001,29.99993538455574,2025,5,20,Sunday,9.23076923076923e-07
7386,1632,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-08-30,2,Card,0.2,Successful,d6302b370b5f56a4,d4a4e33c96f1f8c2,9da23668785a470b,Shirt,Clothing,Shirt,2599.8,0.5,1300.0,1299.8000000000002,49.99615355027311,2025,8,35,Saturday,7.692307692307693e-05
7387,1994,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-04-24,5,Card,0.1,Successful,de6ae2ccdfc86899,5767cd2c95e7b3c8,1890fc842f628cb1,Sofa,Furniture,Sofa,399999.9,0.6,240000.0,159999.90000000002,39.99998499999625,2025,4,17,Thursday,2.5e-07
7388,1767,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-02-12,4,Cash,0.4,Successful,091a4b45606453b0,e449b65c10665c65,7a34b941af2c0a27,Mixer Grinder,Home Appliances,Mixer Grinder,59999.6,0.7,42000.0,17999.6,29.9995333302222,2025,2,7,Wednesday,6.666666666666667e-06
7389,1379,105,45000.0,Tv,Electronics,offline,Delhi,2026-02-04,4,Upi,0.25,Successful,682aab2c5debef1c,1a1024de74ba6e9c,141c2a7ecc094992,TV,Electronics,TV,179999.75,0.8,144000.0,35999.75,19.999888888734567,2026,2,6,Wednesday,1.388888888888889e-06
7390,1020,104,8000.0,Shoes,Clothing,online,Bangalore,2026-02-13,1,Upi,0.35,Successful,4ab176446a7a0449,592f0dd2a8a97bb7,226c71716af486cc,Shoes,Clothing,Shoes,7999.65,0.5,4000.0,3999.6499999999996,49.99781240429269,2026,2,7,Friday,4.375e-05
7391,1812,106,80000.0,Sofa,Furniture,offline,Delhi,2025-09-18,3,Cash,0.3,Successful,df9ae26b41b83a72,b12326d4b7249f5f,48ffc53058a6fce9,Sofa,Furniture,Sofa,239999.7,0.6,144000.0,95999.70000000001,39.99992499990625,2025,9,38,Thursday,1.2499999999999999e-06
7392,1270,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-11-24,1,Upi,0.1,Successful,0e87fc27b97fca85,d64f03f1bbe35b40,77745780cb87e138,Mixer Grinder,Home Appliances,Mixer Grinder,14999.9,0.7,10500.0,4499.9,29.9995333302222,2025,11,48,Monday,6.666666666666667e-06
7393,1075,102,70000.0,Phone,Electronics,offline,Chennai,2025-04-28,1,Netbanking,0.25,Successful,f42500467b7878c7,8bfe8b77bbb84de4,e21dd491c6dbe425,Phone,Electronics,Phone,69999.75,0.8,56000.0,13999.75,19.999714284693873,2025,4,18,Monday,3.5714285714285714e-06
7394,1449,102,70000.0,Phone,Electronics,offline,Delhi,2026-02-13,3,Card,0.1,Successful,e48c24955165d92d,68a4b37550fa254d,632eee7f89f27726,Phone,Electronics,Phone,209999.9,0.8,168000.0,41999.899999999994,19.999961904743763,2026,2,7,Friday,4.7619047619047623e-07
7395,1616,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-09-06,1,Card,0.4,Successful,17b91c068cbef314,2488770e4cd4cf30,77e1ac29d11ab3a1,Mixer Grinder,Home Appliances,Mixer Grinder,14999.6,0.7,10500.0,4499.6,29.99813328355423,2025,9,36,Saturday,2.6666666666666667e-05
7396,1229,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-25,5,Netbanking,0.05,Successful,bdbc74be0fbdb169,4b8e77c58b54d55d,e485097452dff58f,Shirt,Clothing,Shirt,6499.95,0.5,3250.0,3249.95,49.99961538165678,2025,7,30,Friday,7.692307692307692e-06
7397,1885,102,70000.0,Phone,Electronics,offline,Bangalore,2025-04-27,2,Card,0.35,Successful,f011f03b7102d701,a99a3f12ed0686da,c17efb2b961b8893,Phone,Electronics,Phone,139999.65,0.8,112000.0,27999.649999999994,19.999799999499995,2025,4,17,Sunday,2.4999999999999998e-06
7398,1591,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-14,4,Card,0.35,Successful,1b2de5f9d042d36f,5c52fee030bd7317,dcbb56a9a8790678,Mixer Grinder,Home Appliances,Mixer Grinder,59999.65,0.7,42000.0,17999.65,29.999591664284708,2026,2,7,Saturday,5.833333333333333e-06
7399,1519,103,1300.0,Shirt,Clothing,online,Bangalore,2026-02-05,1,Card,0.3,Successful,8b6ce910a0c27787,ee372091016c400f,90db1b2d70e2b8d8,Shirt,Clothing,Shirt,1299.7,0.5,650.0,649.7,49.98845887512503,2026,2,6,Thursday,0.00023076923076923076
7400,1828,105,45000.0,Tv,Electronics,online,Bangalore,2026-01-10,3,Card,0.05,Successful,3be04c52fda6ecce,0a3434f9442911da,34b1a6fd05083476,TV,Electronics,TV,134999.95,0.8,108000.0,26999.95000000001,19.999970370359403,2026,1,2,Saturday,3.703703703703704e-07
7401,1956,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-11-28,5,Upi,0.25,Successful,c7fd0818e3093e68,835fb1afac6a44c5,1770a64ba945e58b,Mixer Grinder,Home Appliances,Mixer Grinder,74999.75,0.7,52500.0,22499.75,29.999766665888888,2025,11,48,Friday,3.3333333333333333e-06
7402,1966,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-07-13,4,Card,0.15,Successful,e3d26914389cfb44,5096ac897fcf234c,ad463a9a2f559fce,Refrigerator,Home Appliances,Refrigerator,259999.85,0.7,182000.0,77999.85,29.999959615361316,2025,7,28,Sunday,5.769230769230769e-07
7403,1777,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-05-20,4,Upi,0.1,Successful,8c3b33dac2ac6d2d,4abb04afdfea2edd,abec0aacd1ea5457,Mixer Grinder,Home Appliances,Mixer Grinder,59999.9,0.7,42000.0,17999.9,29.99988333313889,2025,5,21,Tuesday,1.6666666666666667e-06
7404,1975,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2026-03-14,2,Card,0.1,Successful,29fa4dfecc655cca,f9ff881f2007a053,0aeff5f6a50a40b7,Mixer Grinder,Home Appliances,Mixer Grinder,29999.9,0.7,21000.0,8999.900000000001,29.999766665888888,2026,3,11,Saturday,3.3333333333333333e-06
7405,1532,105,45000.0,Tv,Electronics,online,Delhi,2025-06-22,4,Cash,0.35,Successful,93029d81c889c640,5b21651bcc635a4b,300cb2704e0c416c,TV,Electronics,TV,179999.65,0.8,144000.0,35999.649999999994,19.999844444141974,2025,6,25,Sunday,1.9444444444444444e-06
7406,1828,101,250000.0,Laptop,Electronics,online,Bangalore,2025-11-12,4,Cash,0.35,Successful,3be04c52fda6ecce,0a3434f9442911da,34b1a6fd05083476,Laptop,Electronics,Laptop,999999.65,0.8,800000.0,199999.65000000002,19.9999719999902,2025,11,46,Wednesday,3.5e-07
7407,1658,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-07-16,3,Card,0.15,Successful,da87df1fc567c0a7,78a60e9d3d1a0ebb,873d36af6bd04cfa,Mixer Grinder,Home Appliances,Mixer Grinder,44999.85,0.7,31499.999999999996,13499.850000000002,29.999766665888895,2025,7,29,Wednesday,3.3333333333333333e-06
7408,1006,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-04-28,2,Cash,0.4,Successful,383d5f7b297688f3,b59c5b964238b4f0,514f5e840978d405,Mixer Grinder,Home Appliances,Mixer Grinder,29999.6,0.7,21000.0,8999.599999999999,29.99906665422205,2025,4,18,Monday,1.3333333333333333e-05
7409,1458,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-09-10,3,Card,0.25,Successful,813513be969e8619,210faf43bc135970,6f9763b73dd7bcb8,Shoes,Clothing,Shoes,23999.75,0.5,12000.0,11999.75,49.99947916124126,2025,9,37,Wednesday,1.0416666666666666e-05
7410,1896,107,50000.0,Dining Table,Furniture,online,Chennai,2025-10-06,3,Netbanking,0.35,Successful,93a52147ea156414,3a9148288872d107,c46660173f2ce3d1,Dining Table,Furniture,Dining Table,149999.65,0.6,90000.0,59999.649999999994,39.99985999967333,2025,10,41,Monday,2.333333333333333e-06
7411,1392,105,45000.0,Tv,Electronics,offline,Chennai,2026-03-13,5,Netbanking,0.05,Successful,7b025038c94d613b,b6a8f6e4d2948a8d,fc5ad6213e9bec93,TV,Electronics,TV,224999.95,0.8,180000.0,44999.95000000001,19.999982222218275,2026,3,11,Friday,2.2222222222222224e-07
7412,1537,103,1300.0,Shirt,Clothing,offline,Delhi,2026-01-03,2,Upi,0.35,Successful,8a1dd8e8f0e67c52,5a76f312e8f7713c,c2f0e5b7ffa0d4c9,Shirt,Clothing,Shirt,2599.65,0.5,1300.0,1299.65,49.99326832458216,2026,1,1,Saturday,0.0001346153846153846
7413,1350,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-08-20,1,Upi,0.35,Successful,db9e3c452b493f96,bb4640612d6ca5e0,b4aec6b9f35a285a,Sofa,Furniture,Sofa,79999.65,0.6,48000.0,31999.649999999994,39.99973749885155,2025,8,34,Wednesday,4.375e-06
7414,1233,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-10-22,5,Card,0.3,Successful,ebc1c9dd0b575764,119620b7bd62bc7e,c5c0b51455af5855,Microwave,Home Appliances,Microwave,224999.7,0.7,157500.0,67499.70000000001,29.999906666542227,2025,10,43,Wednesday,1.3333333333333332e-06
7415,1607,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-04-19,1,Upi,0.05,Successful,47a7bef572de9b76,11ac71728accc969,94694924aabe0461,Refrigerator,Home Appliances,Refrigerator,64999.95,0.7,45500.0,19499.949999999997,29.99994615380473,2025,4,16,Saturday,7.692307692307693e-07
7416,1516,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-10-23,2,Netbanking,0.1,Successful,004b2f0fe35f80a4,fe0f1c0e4fffe601,9e1e3e4a063c2306,Shoes,Clothing,Shoes,15999.9,0.5,8000.0,7999.9,49.99968749804686,2025,10,43,Thursday,6.25e-06
7417,1215,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-08-24,3,Cash,0.25,Successful,516b489ab5e7b455,e6f15139836de5a3,fc38b964fd3c3cf0,Phone,Electronics,Phone,209999.75,0.8,168000.0,41999.75,19.999904761791385,2025,8,34,Sunday,1.1904761904761904e-06
7418,1445,104,8000.0,Shoes,Clothing,offline,Chennai,2025-08-18,2,Upi,0.15,Successful,5556593dbf9af1c6,db267b69d9be24dc,3d8c732a586bbc57,Shoes,Clothing,Shoes,15999.85,0.5,8000.0,7999.85,49.999531245605425,2025,8,34,Monday,9.375e-06
7419,1706,101,250000.0,Laptop,Electronics,offline,Delhi,2026-02-13,2,Card,0.25,Successful,58b8c41cac2570fe,1bba4391c1c0b5f3,c58bceb0cc5d8d04,Laptop,Electronics,Laptop,499999.75,0.8,400000.0,99999.75,19.99995999998,2026,2,7,Friday,5e-07
7420,1550,101,250000.0,Laptop,Electronics,online,Mumbai,2025-10-31,1,Netbanking,0.4,Successful,d1c7a64271013ddc,e6d75ba2f335c399,6354224fa81fe020,Laptop,Electronics,Laptop,249999.6,0.8,200000.0,49999.600000000006,19.9998719997952,2025,10,44,Friday,1.6000000000000001e-06
7421,1250,104,8000.0,Shoes,Clothing,online,Delhi,2025-11-26,5,Upi,0.35,Successful,bb613d0bec7e85ef,3cc277bf9b9ed469,6b985d5bf18c2b22,Shoes,Clothing,Shoes,39999.65,0.5,20000.0,19999.65,49.99956249617185,2025,11,48,Wednesday,8.75e-06
7422,1794,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-01-26,2,Cash,0.05,Successful,aaeb85b7ade8fc65,e3a711a541c6a1e1,874d86a8022349e0,Mixer Grinder,Home Appliances,Mixer Grinder,29999.95,0.7,21000.0,8999.95,29.99988333313889,2026,1,5,Monday,1.6666666666666667e-06
7423,1296,104,8000.0,Shoes,Clothing,online,Mumbai,2025-09-05,4,Card,0.4,Successful,941fa663f05ba302,4de8799945a4345b,3bb6f6162b78b124,Shoes,Clothing,Shoes,31999.6,0.5,16000.0,15999.599999999999,49.9993749921874,2025,9,36,Friday,1.25e-05
7424,1763,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-10-22,3,Netbanking,0.3,Successful,cabfeed4d00793be,9f484e3c52d47b0f,2780ec6789431dfc,Dining Table,Furniture,Dining Table,149999.7,0.6,90000.0,59999.70000000001,39.999879999760005,2025,10,43,Wednesday,2e-06
7425,1872,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-08-27,5,Card,0.35,Successful,6c055470f2406b65,45040222b6af4d13,80d718aace2bc86a,Microwave,Home Appliances,Microwave,224999.65,0.7,157500.0,67499.65,29.99989111094173,2025,8,35,Wednesday,1.5555555555555554e-06
7426,1263,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-06-01,5,Netbanking,0.25,Successful,d4918ebfe0bcad4d,a1cd8a2922160da3,25b53803cf22b9f6,Mixer Grinder,Home Appliances,Mixer Grinder,74999.75,0.7,52500.0,22499.75,29.999766665888888,2026,6,23,Monday,3.3333333333333333e-06
7427,1528,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-07-19,5,Upi,0.25,Successful,291c8582553fdbe9,8b92264d780d0418,6fa0efac3aa8facf,Shirt,Clothing,Shirt,6499.75,0.5,3250.0,3249.75,49.99807684910958,2025,7,29,Saturday,3.846153846153846e-05
7428,1898,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-02-07,4,Cash,0.2,Successful,354fb75c46524ae3,ac708be403553291,1f0f07036eb2b8f9,Dining Table,Furniture,Dining Table,199999.8,0.6,120000.0,79999.79999999999,39.99993999994,2026,2,6,Saturday,1e-06
7429,1705,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-07-18,4,Upi,0.35,Successful,f2b5c0da9148ae18,69c2e00705b63439,8fd2a7a9ee18f5f3,Dining Table,Furniture,Dining Table,199999.65,0.6,120000.0,79999.65,39.99989499981625,2025,7,29,Friday,1.75e-06
7430,1155,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-12-16,5,Cash,0.05,Successful,81807af0893008b9,9f7578975bfb9fcd,80cbd74fe6785383,Sofa,Furniture,Sofa,399999.95,0.6,240000.0,159999.95,39.99999249999907,2025,12,51,Tuesday,1.25e-07
7431,1842,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-04-28,5,Card,0.35,Successful,8698b52dd5ae0809,52ab7b5a8e97b6f8,9d16114b0bd61875,Refrigerator,Home Appliances,Refrigerator,324999.65,0.7,227500.0,97499.65000000002,29.999924615303435,2025,4,18,Monday,1.0769230769230769e-06
7432,1489,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-06-20,5,Cash,0.4,Successful,f132dc9c2a4886d3,9872bb00c0bdfd25,04f0a6f64a13f406,Shirt,Clothing,Shirt,6499.6,0.5,3250.0,3249.6000000000004,49.99692288756231,2025,6,25,Friday,6.153846153846154e-05
7433,1283,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-11-30,4,Upi,0.15,Successful,cc3f0f2934af875f,d21cac9ff8f69e97,ffc05f88c368cba7,Shirt,Clothing,Shirt,5199.85,0.5,2600.0,2599.8500000000004,49.998557650701464,2025,11,48,Sunday,2.8846153846153845e-05
7434,1731,104,8000.0,Shoes,Clothing,online,Bangalore,2025-06-13,4,Card,0.1,Successful,bd35cfc6cf865623,4ae457dc02b6e919,bafdebec7819652e,Shoes,Clothing,Shoes,31999.9,0.5,16000.0,15999.900000000001,49.99984374951172,2025,6,24,Friday,3.125e-06
7435,1965,102,70000.0,Phone,Electronics,online,Bangalore,2025-11-26,2,Upi,0.35,Successful,b8febd228edc928c,4d6794512737f197,108b297d9bef57ff,Phone,Electronics,Phone,139999.65,0.8,112000.0,27999.649999999994,19.999799999499995,2025,11,48,Wednesday,2.4999999999999998e-06
7436,1598,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-05-05,3,Upi,0.05,Successful,961ded0b455b01b1,67b76f4b45b8cab2,7b4085f94bea0fa2,Microwave,Home Appliances,Microwave,134999.95,0.7,94500.0,40499.95000000001,29.99997407406448,2025,5,19,Monday,3.703703703703704e-07
7437,1613,101,250000.0,Laptop,Electronics,online,Mumbai,2025-05-19,1,Cash,0.3,Successful,aa2517824a5a631f,a8a8d018c00fb8b2,ec9eca0498e1e8d1,Laptop,Electronics,Laptop,249999.7,0.8,200000.0,49999.70000000001,19.999903999884804,2025,5,21,Monday,1.2e-06
7438,1732,105,45000.0,Tv,Electronics,offline,Mumbai,2025-11-30,2,Card,0.4,Successful,0ddae7157ee36be0,63c7093099cbb812,c1c49a64b4f11e5d,TV,Electronics,TV,89999.6,0.8,72000.0,17999.600000000006,19.999644442864195,2025,11,48,Sunday,4.444444444444445e-06
7439,1960,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-04-08,3,Card,0.25,Successful,a6a8f8654d01e006,adfa9e4f7013febd,49c951e7fee2a7ee,Mixer Grinder,Home Appliances,Mixer Grinder,44999.75,0.7,31499.999999999996,13499.750000000004,29.999611108950614,2025,4,15,Tuesday,5.555555555555556e-06
7440,1035,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-10-25,3,Netbanking,0.35,Successful,b57b65c32ade1e56,f03443f51fa68b8c,d551cb7a7a69fe24,Refrigerator,Home Appliances,Refrigerator,194999.65,0.7,136500.0,58499.649999999994,29.999874358748848,2025,10,43,Saturday,1.7948717948717948e-06
7441,1589,105,45000.0,Tv,Electronics,offline,Mumbai,2026-09-04,5,Netbanking,0.4,Successful,2c95f61ecaac8675,3d49a0581c273d96,1e55f3c8cab4de79,TV,Electronics,TV,224999.6,0.8,180000.0,44999.600000000006,19.99985777752494,2026,9,36,Friday,1.777777777777778e-06
7442,1641,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-09-24,4,Cash,0.05,Successful,f8580048992687db,a5ce8d1ae57c274f,a132c703d51495b8,Refrigerator,Home Appliances,Refrigerator,259999.95,0.7,182000.0,77999.95000000001,29.999986538458952,2025,9,39,Wednesday,1.9230769230769231e-07
7443,1801,101,250000.0,Laptop,Electronics,offline,Chennai,2025-04-29,3,Card,0.05,Successful,089b6c5e9f5c20a1,9009a25e4c1d74d2,9d54369cfa27781c,Laptop,Electronics,Laptop,749999.95,0.8,600000.0,149999.94999999995,19.999994666666307,2025,4,18,Tuesday,6.666666666666667e-08
7444,1732,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-10-20,4,Netbanking,0.35,Successful,0ddae7157ee36be0,63c7093099cbb812,c1c49a64b4f11e5d,Microwave,Home Appliances,Microwave,179999.65,0.7,125999.99999999999,53999.65000000001,29.999863888624233,2025,10,43,Monday,1.9444444444444444e-06
7445,1280,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-09-27,4,Cash,0.35,Successful,6de693d5c96ac49c,d845816112578ec6,73c26399bb1ee5fe,Dining Table,Furniture,Dining Table,199999.65,0.6,120000.0,79999.65,39.99989499981625,2025,9,39,Saturday,1.75e-06
7446,1195,101,250000.0,Laptop,Electronics,online,Bangalore,2025-10-06,4,Netbanking,0.2,Successful,161f608e314baf14,fd297a12b5f8f2da,be1233fcdbe63945,Laptop,Electronics,Laptop,999999.8,0.8,800000.0,199999.80000000005,19.999983999996804,2025,10,41,Monday,2.0000000000000002e-07
7447,1827,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-08-03,4,Upi,0.4,Successful,b7153f64f66ab0b1,dd94c55805891241,450525944bab6961,Refrigerator,Home Appliances,Refrigerator,259999.6,0.7,182000.0,77999.6,29.999892307526626,2025,8,31,Sunday,1.5384615384615385e-06
7448,1192,102,70000.0,Phone,Electronics,online,Delhi,2025-08-14,4,Card,0.4,Successful,c84d04acce7c1da7,255efd0ea7b6c7d7,88f11a5026e5fc1e,Phone,Electronics,Phone,279999.6,0.8,224000.0,55999.59999999998,19.999885714122442,2025,8,33,Thursday,1.4285714285714286e-06
7449,1715,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-12-28,3,Card,0.35,Successful,afedae1e635720e1,a85106eb9f6bf0a1,95e5ad893ac22bbe,Sofa,Furniture,Sofa,239999.65,0.6,144000.0,95999.65,39.999912499872394,2025,12,52,Sunday,1.4583333333333333e-06
7450,1117,104,8000.0,Shoes,Clothing,online,Bangalore,2025-09-23,2,Card,0.05,Successful,8c5b9724444b0206,e4856f131016ebe5,f02015409ca47a79,Shoes,Clothing,Shoes,15999.95,0.5,8000.0,7999.950000000001,49.99984374951172,2025,9,39,Tuesday,3.125e-06
7451,1099,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-12-11,4,Card,0.05,Successful,d786752391f77e8f,bba15d0eec7ab0d1,368e477148739723,Refrigerator,Home Appliances,Refrigerator,259999.95,0.7,182000.0,77999.95000000001,29.999986538458952,2025,12,50,Thursday,1.9230769230769231e-07
7452,1149,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-05-27,2,Card,0.15,Successful,3b19fa6ea364fc27,d53031df120b047c,474e6b508d6ed2ac,Refrigerator,Home Appliances,Refrigerator,129999.85,0.7,91000.0,38999.850000000006,29.999919230676035,2025,5,22,Tuesday,1.1538461538461538e-06
7453,1627,107,50000.0,Dining Table,Furniture,online,Delhi,2025-02-10,3,Netbanking,0.15,Successful,1e914bec4b7f9022,8ec823ac696c489a,edad362cb1f9a484,Dining Table,Furniture,Dining Table,149999.85,0.6,90000.0,59999.850000000006,39.999939999940004,2025,2,7,Monday,1e-06
7454,1456,106,80000.0,Sofa,Furniture,offline,Delhi,2025-08-26,2,Cash,0.05,Successful,10c7d84fd0b9b3f0,fcf43240a58e197c,e70df6ff1965dd16,Sofa,Furniture,Sofa,159999.95,0.6,96000.0,63999.95000000001,39.99998124999414,2025,8,35,Tuesday,3.125e-07
7455,1649,106,80000.0,Sofa,Furniture,offline,Delhi,2025-07-08,1,Cash,0.2,Successful,48ef2e01406d1233,2ceb6ce88ec492e8,f2a5bb98688f4b7a,Sofa,Furniture,Sofa,79999.8,0.6,48000.0,31999.800000000003,39.999849999625006,2025,7,28,Tuesday,2.5e-06
7456,1351,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-09-26,3,Upi,0.4,Successful,1c6d0569961427b0,0dc91fd1f230688e,aff46fc23a25ede0,Sofa,Furniture,Sofa,239999.6,0.6,144000.0,95999.6,39.99989999983333,2025,9,39,Friday,1.6666666666666667e-06
7457,1609,103,1300.0,Shirt,Clothing,online,Chennai,2025-07-02,2,Card,0.3,Successful,6382eb830ef85f83,e55bb9547c5d10ee,ba77ba7b0a9ea32c,Shirt,Clothing,Shirt,2599.7,0.5,1300.0,1299.6999999999998,49.99423010347348,2025,7,27,Wednesday,0.00011538461538461538
7458,1630,105,45000.0,Tv,Electronics,online,Hyderabad,2025-05-09,5,Upi,0.35,Successful,2a8417e7e13a46d4,820620f1981f346d,337b56adae128cfc,TV,Electronics,TV,224999.65,0.8,180000.0,44999.649999999994,19.999875555361974,2025,5,19,Friday,1.5555555555555554e-06
7459,1060,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-08-24,4,Cash,0.05,Successful,8c2adad55ea184f2,032cb09f5b13fb6a,d4f69abc4a3d8af2,Mixer Grinder,Home Appliances,Mixer Grinder,59999.95,0.7,42000.0,17999.949999999997,29.999941666618053,2025,8,34,Sunday,8.333333333333333e-07
7460,1561,101,250000.0,Laptop,Electronics,online,Delhi,2025-05-07,2,Upi,0.2,Successful,34551ee2b693c667,61cf5c61961adb34,17d801bd01611cf4,Laptop,Electronics,Laptop,499999.8,0.8,400000.0,99999.79999999999,19.9999679999872,2025,5,19,Wednesday,4.0000000000000003e-07
